,count,hate_speech,offensive_language,neither,class,tweet
8604,3,0,3,0,1,cancel bitch like nino
8605,3,0,3,0,1,cancel hoe quot ai noth cut btch quot
8606,3,0,3,0,1,cancer hoe x pray peopl it
8608,3,0,3,0,1,cant handl bitch elbow fat
8609,3,1,2,0,1,cant play game wit deze niga bitch person gestur pistol
8611,3,1,2,0,1,cant wait rt niga wana pop viagra pop young bitch
8612,3,1,2,0,1,cant da color da white folk get along da cept da color men got da biga dick
8613,3,0,0,3,2,cardin score st lead top rd bird base nlcs sfvstl
8614,3,0,3,0,1,carl tri eat pusi big as nose fuck shit up
8615,3,0,3,0,1,carol gona georg leni bitch
8616,3,0,3,0,1,carah bitch
8617,6,0,6,0,1,carter ned shut fuck fuck bitch as alway tri start shit
8619,3,0,0,3,2,casey mathew trash big
8620,3,0,3,0,1,catch fuckin tonight nolinenowait bitch wel metmether
8621,3,0,3,0,1,catch episod vampir diari tomorow night bitch slap
8622,3,0,3,0,1,catch jet hoe
8623,3,0,3,0,1,catch lingo iti biti bitch
8624,3,0,3,0,1,caus trophi hunt litl bitch
8625,3,0,3,0,1,caus type nigha joke play around litl bitch
8626,3,0,3,0,1,caus lsu trash rt doin coleg playof rank shit earli
8627,3,0,3,0,1,caus bitch rather eat pusi get mine ate
8628,3,0,3,0,1,caus know x hoe play entir much
8629,3,0,1,2,2,cav trash to
8630,3,1,2,0,1,cay got whole lit new clic schol amp bitch shit like okay anyway stil dem girlz
8631,3,1,2,0,1,cay said quot wel bitch thot hous arest ai walk quot face tear joy loud cri face face tear joy omg hate her
8632,3,3,0,0,0,ceasefirelet se long towel head go without tri atack israel cri nation media get pope again
8633,3,1,2,0,1,celebratin hatin bitch
8634,3,0,2,1,1,celebr teth reali white shit mean get wrong shit aint yelow far ned whatev tothpast use
8635,3,3,0,0,0,celtic mean white trash someon say celtic mean white trash
8637,3,0,0,3,2,chaber bok bragadayjah nimrod cushit first king earth se bragadayjah
8638,3,0,0,3,2,chaber bok bragadayjah restrict eat certain insect bird
8639,3,1,2,0,1,chad jordan bitch
8640,3,0,1,2,2,chanc trash
8641,3,0,3,0,1,chanc make champion nica ai noth stope you
8642,3,0,3,0,1,chanc make champion nica ai noth stope you
8643,3,0,3,0,1,chang game u bitch smile face sunglas
8644,3,0,1,2,2,char broil cod yelow rice saut ed spinach artichok heart made love for
8645,3,0,3,0,1,charlen crave color cock
8646,3,0,1,2,2,charl tilman x eye yelow corn
8647,3,0,2,1,1,charl eatin trash as domino pic know stil por time lol
8648,3,0,0,3,2,charli baker mas gov lib newspap lib state suport x r x gov dog via
8649,3,0,0,3,2,charli baltimor lok god flush face
8650,3,0,0,3,2,charli clip vs yung il review
8651,3,0,0,3,2,charli crist r fl rumor demand recount sayfi
8652,3,0,0,3,2,charli crist lose florida job rais minimum wage worth conserv byte via
8653,3,0,1,2,2,charli crist rick scot scumbag howev interest crist yet run one one posit polit ad
8654,3,0,0,3,2,charli crist ask kep pol broward open pm claim long line media report say turnout light broward
8655,3,0,0,3,2,charli crist win democrat primari florida governor race ap project via
8656,3,0,0,3,2,charli crist outlaw hate redicul vilifi shake presid hand countri democraci
8657,3,0,0,3,2,charli daniel goe satan evil
8658,3,0,0,3,2,charli daniel couldv done beter job mnf
8659,3,0,0,3,2,charli furbush whydidigogl
8660,3,0,0,3,2,charli jacob got confus ice bucket chaleng instead dump bucket diamond head
8661,3,0,0,3,2,charli kimbal quot nowher go quot indycar mavtv
8662,3,0,0,3,2,charli par mountain top music fest
8663,3,0,0,3,2,charli rangel republican x believ slaveri x truth revolt bam race card vote democrat out
8664,3,0,0,3,2,charli shen
8665,3,0,0,3,2,charli shen never disapoint
8666,3,0,0,3,2,charli shen want return notwo half men x
8667,3,0,0,3,2,charli shen video mesag presid obama
8668,3,0,0,3,2,charli love dog
8669,3,0,0,3,2,charli ron constant put heat entir carer
8670,3,0,0,3,2,charli bit me
8671,3,0,3,0,1,charli hors suck as ouch
8672,3,0,2,1,1,charli ol x hatin x fol scandal
8673,3,0,0,3,2,charli ador
8674,3,0,0,3,2,charli loke like one made that
8675,3,0,3,0,1,charli fukin around austin everi wek somebodi gete kick team
8676,3,0,0,3,2,charli xcx bae
8677,3,0,3,0,1,chase reali got hoe everi state crazi name truth
8678,6,0,6,0,1,chase pusi sin fal ya lap blese
8679,3,2,1,0,0,chase hoe beter get cash niga
8680,3,0,3,0,1,cheat way get hahaha bitch funi your wori stop subtwet dumb as
8681,3,1,2,0,1,cheater cheater pumpkin eater would find god white trash hoe trashi slot
8682,3,0,3,0,1,cheat isnt god women hoe simpli altern nut rt niga cheat god women everyday b
8683,3,0,3,0,1,check hoe check hundr point person tipe hand person gestur clape hand
8684,3,1,2,0,1,check sluti fat girl friend instagram pic se five nigaz everi pic thirst fat girl pusi
8685,3,0,0,3,2,cheki thought roster crow
8686,3,0,0,3,2,cher charli
8687,3,0,0,3,2,cher young ladi rt forev young grab flask chug
8688,6,0,6,0,1,chese bitch chupacabra loke fuxk
8689,3,0,0,3,2,chez honey bq lay oreo monstrous glas right skini fat poster boy
8690,3,0,3,0,1,chicago hoe love pink lipstick unamus face confus face
8691,3,0,3,0,1,chicago niga tel bitch anyth tryna dat mfa weari face face tear joy face tear joy
8692,3,0,2,1,1,chick fil anti gay first amend get right bitch right
8693,3,0,3,0,1,chick got man edg niga got hoe diploma damn
8694,3,0,3,0,1,chick mad twetin hoe like talkin specif someon lol sori ladi shoe fit wear it
8695,3,2,1,0,0,chick love ugli hipster fagot proli caus lok like dad never life
8696,3,1,2,0,1,chief fan one claim take wrong dogshit trash quarterback alex smith
8697,3,3,0,0,0,chil rt ever becom presid ima ban heni america day se negro panic quot gotcha bitch quot
8698,3,0,3,0,1,chil bitch ai love
8699,3,0,3,0,1,chil thirst bitch chick right next real hoe
8700,3,1,2,0,1,chil con rt sick fake bougi as con lol
8701,4,0,4,0,1,chilin hod retard as homegirl fel home
8702,3,0,3,0,1,chilin wit bitch never hesit tonight
8703,3,0,3,0,1,chilin main hoe becki
8705,3,0,2,1,1,choat choke twinki gt damn time bet lol cardin
8706,3,0,2,1,1,chocol cake trash
8707,3,0,3,0,1,chop top porsch headl hors extendo long extens cord bitch bal like jordan play ful court
8708,6,4,2,0,0,chris bosh bout disgrac trophi like real fagot smh
8709,3,0,3,0,1,chris brown get bitch bruh lmao
8711,3,0,1,2,2,chris paul trash lmfao
8712,3,0,3,0,1,chris fagot
8713,3,0,3,0,1,chris bosh made dani gren bitch last night
8714,3,1,2,0,1,chuck e chese kid chuck skini bitch amp tok away bal pit man wtf
8715,3,0,1,2,2,ciara gheto name wel kinda ashanti
8716,3,0,2,1,1,cigaret break nd wtf mt eye glow like charli murphi mad real world lol
8717,3,1,2,0,1,citi field bitch
8718,3,0,1,2,2,citi highway skyscrap build light yelow blue
8719,3,0,3,0,1,claim bos lil broke bitch face tear joy
8720,3,2,1,0,0,clan retard
8721,3,0,3,0,1,clasi rich famili kid drug tryina gheto shit actual gheto por kid loke educ get outa there
8722,3,0,3,0,1,cleanup bitch got phone em
8723,3,0,0,3,2,clear afraid bird
8724,3,0,0,3,2,cleveland best team manziel honest oc use ofens redskin amp brown nice wit def hc
8725,3,0,3,0,1,close eye let world paint thousand pictur one god girl worth thousand bitch
8726,3,0,3,0,1,cloud stay steal peopl phrase first take jen say quot friend quot take mine say quot nig quot get nig dam
8727,3,0,3,0,1,clown as niguh
8728,3,1,2,0,1,clowney bitch niga get as team
8729,3,0,0,3,2,cmon ned yelow wilson
8730,3,0,3,0,1,cnt trust spare bitch ogd
8731,3,0,3,0,1,cock slapin bitch sinc
8732,3,0,3,0,1,cocki bitch front teth stick suckin thumb lt
8733,3,0,3,0,1,cocoa puf time bitch
8734,3,0,3,0,1,code slienc pusi hm niga fre niga cedi ridah quan dolah dre n niga franc luki n niga j mo
8735,3,0,3,0,1,coke white bitch
8736,3,0,3,0,1,col sander part quot son bitch drage extend water godamn mad quot
8737,3,0,3,0,1,comcast stop twat actuali work thank
8738,3,0,3,0,1,come back hoe
8739,3,0,3,0,1,come brotha moc cultur difer like bitch plz
8740,3,0,3,0,1,come get catfish pusi
8741,6,1,4,1,1,come lil bitch want slopi topi
8742,3,0,0,3,2,come home work bridesmaid twinki botl wine bestromatev
8743,3,0,2,1,1,come tank break dem hoe back
8744,3,0,0,3,2,come man rt oreo ned chil liter bin sign rt know god nah
8745,3,2,1,0,0,come nd get chicken niger love dat chicken popey
8746,3,0,3,0,1,come pusi go as come as go mouth
8747,3,0,3,0,1,come thru keyshia quen thot bitch
8748,3,0,3,0,1,comin fat bitch
8749,3,0,3,0,1,coment bitch bird quot slide quot port guy budi budi fault
8750,3,0,3,0,1,complet topic idgaf preti hoe tho
8751,6,1,1,4,2,conan obrien ned get life milion monkey fod mayb
8752,3,0,3,0,1,confid one way pusi anoth strang
8753,3,0,1,2,2,confus circumst sem get way high ho virgo
8754,3,1,2,0,1,congrat cunt make wors year old ugli bitch
8755,3,1,2,0,1,congratul like everi stuck materialist american bitch clape hand
8756,3,0,1,2,2,conoc tus ojo negro ahora si que puedo vivir sin elo
8757,3,0,3,0,1,control yo hoe
8758,3,0,3,0,1,control aux cord whole two half hour drive home repeat singl song bet boyfriend could bitch
8759,3,0,3,0,1,coke breakfast nude wifey status fuck actuali coke amp aint get greas burn nip astonish face dizi face
8760,3,0,0,3,2,col fun thing ponder myriad space trash travel thousand mile per hour right you
8761,3,0,3,0,1,con rt hoe love pute spagheti salad fuck plate smh
8762,3,0,0,3,2,cor light trash yuck even like ber
8763,3,0,2,1,1,corey trash
8764,3,0,0,3,2,corect gt gt gt gt sky yelow death upon us scare
8765,4,0,4,0,1,corect beter bring one clasi bitch home moma ai go deal random hoe hous woman danc woman danc peopl buni ear person gestur no
8766,3,0,3,0,1,cost rt ai buy pusi got mani folow u vega dont mis oportun
8767,3,1,2,0,1,coulda fckd yo bitch slepe face
8768,3,0,3,0,1,could care les bitch clape hand
8769,3,0,3,0,1,could pul niga ya wetest dream hoe smile face sunglas
8770,3,0,3,0,1,count money bitch slep
8771,3,0,0,3,2,countri bumpkin word day yokel
8772,3,0,2,1,1,countri music rap music talk basic shit repetit car truck bitch women ber drug gun lol
8773,3,0,3,0,1,cousin loke bitch hope rt fuck this
8774,3,1,2,0,1,cowboy best nfc time fagot got shit togeth
8775,3,0,3,0,1,crack cocain steal bitch you
8776,6,1,5,0,1,craig fire shit hoe
8777,3,0,3,0,1,crangrap gt god pusi
8778,3,0,2,1,1,crank litl hank sit hod drink get redneck on
8779,6,0,0,6,2,crave browni weari face weari face
8780,3,0,2,1,1,crazi as rt act mean ratchet gheto crack up
8781,3,0,3,0,1,crazi bitch buckcheri ok hand
8782,3,0,3,0,1,crepe death stil stuck head bitch
8783,3,0,3,0,1,crepe side bitch hope get caught cheat
8784,3,2,1,0,0,crew neck as niguh
8785,3,0,3,0,1,crop top high waist short way lok like underag cunt lmfao
8786,3,1,2,0,1,cruis recent coment make biger douchebag charli shen amp even notig blod x
8787,3,0,3,0,1,cruisin round stret x jockin bitch slapin hoe
8788,3,0,3,0,1,cruis go kart walmart sele cupcak go ahead admit fagot shit tighter but rape
8790,3,1,2,0,1,cri g american like amp amight x cal name cal crybabi bitch bama
8791,3,0,3,0,1,crystal got hoe
8792,3,0,3,0,1,cufin hoe man went bad proli getin laugh cuz everybodi smash slepe face
8793,3,0,3,0,1,cufe ring finger stay solo relationship lete hoe go
8794,6,1,5,0,1,cuh scrum rais fist falseven distonga niniwubsm fina smash bitch flex bicep clape hand rugbi
8795,3,0,3,0,1,cunt cunt everywher
8796,3,0,3,0,1,cur girl bitch ned get it
8797,3,0,3,0,1,curent emot broke as bitch
8798,3,0,1,2,2,curent hit jig word
8799,3,0,3,0,1,curent listen quot imperi march quot traditionali play prepar slash bitch
8800,3,0,3,0,1,curent site wish bitch would nail polish
8801,3,0,3,0,1,curent sup twat licker
8802,4,3,1,0,0,curs avi coke fag put yet
8803,3,0,3,0,1,cus gt hoe
8804,3,2,1,0,0,cuse fat redneck last day yolo face tear joy face tear joy
8805,3,0,3,0,1,custom servic reali ned bitch get fxck busin open new acount leav alon
8806,3,0,3,0,1,custom tryna act like understand say bitch understand say
8807,3,1,2,0,1,cut dese bitch like hibachi scisor
8808,3,0,3,0,1,cut bitch of
8809,3,0,3,0,1,cut niga aint yo friend cut bitch pretend
8810,3,1,2,0,1,cut hoe right reali ned ion reali know girl believ u
8811,3,0,3,0,1,cute japanes ten get tight pusi fuck suck cock
8812,3,2,1,0,0,cute as nigah
8813,3,1,2,0,1,cute buf guy walk open mouth flipe retard expresionl face unamus face
8814,3,0,1,2,2,cute dumb femal trash
8815,4,0,4,0,1,cute ten get pusi flode cum
8816,6,2,4,0,1,cutler les skil qb retard quadripleg
8817,3,0,0,3,2,cuz trash bash say ned go back jail
8818,3,1,2,0,1,cuz im kilin hoe
8819,3,0,2,1,1,cuz pusi pusi man get ned it
8820,3,0,3,0,1,cuz dont wana b save rt save hoe bad
8821,3,0,3,0,1,cuz u hoe
8822,3,0,2,1,1,cuz hoe rt fair exchang yal sex dude buy bag pay rent what that
8823,3,0,3,0,1,dc bitch knock gras
8824,3,0,1,2,2,derek jeter clap clap clapclapclap yank
8825,3,2,1,0,0,divers chcgo blck pstr flode w dth threat ovr endors gop candid u selout uncl tom as n ger
8826,3,0,3,0,1,dmv niguh dres funi hel
8827,3,1,2,0,1,stil e fag pas heidi
8828,3,0,1,2,2,drug gt giant lose ask barybond hedg bet fund gt worldseriesgam fagot
8829,3,0,3,0,1,da bitch mouf smelin like da porta poti da mustang field face tear joy face tear joy face tear joy
8830,3,0,3,0,1,da fuq ho
8831,3,0,3,0,1,da hous next dor sold honki
8832,3,0,3,0,1,damn lmao right back old way rt lok hoe as niga cover wiz face hoe
8833,3,1,2,0,1,dab r us niguh
8834,3,0,0,3,2,dad bought browni shake lovehim
8835,3,0,0,3,2,dad brought home watermelon ege like go trash liter bin sign
8836,3,0,0,3,2,dad cale border hoper
8837,3,2,1,0,0,dad yele quot bout fri chicken like niger quot
8838,3,1,2,0,1,dad eye red son smoke wed dad dad lie cri fagot
8839,3,0,3,0,1,dadi cracker bad bitch
8840,3,0,1,2,2,dafuq flopi bird
8841,3,0,3,0,1,daiya nagor get pusi fuck suck cock pleasur
8842,3,0,1,2,2,dala hoe rt whi
8843,6,1,5,0,1,dam gota hope nigah dont snitch
8844,9,3,6,0,1,dam nigah tripin ecstasi
8845,3,0,2,1,1,damn quot kinda trash man rt quot mani actuali thresom honest quot quot
8846,3,2,1,0,0,damn amp niger music wake whole schol morn oncom automobil music note wori face
8847,6,0,1,5,2,damn charli wilson stil around
8848,3,0,3,0,1,damn hate bitch like argu shit
8849,3,0,3,0,1,damn hate bitch like argu shit
8850,3,0,1,2,2,damn think redskin lost
8851,3,1,2,0,1,damn use big fan ronda far big cunt tuf
8852,3,0,3,0,1,damn da mod eat sum pusi got fresh plater teamflufnevabluf
8853,3,0,1,2,2,damn joe buck make sound like greink trash play royal chil joe
8854,3,0,2,1,1,damn kaepernick trash man
8855,3,0,3,0,1,damn karli red hoe done sen man junk
8856,3,0,3,0,1,damn bird near gave heart atack said quot oh quot bitch oh
8857,3,0,3,0,1,damn bitch gota botay
8858,3,0,3,0,1,damn bitch thnx
8859,3,0,3,0,1,damn bitch nosey pleas touch phone pleas
8860,3,0,3,0,1,damn bro im hungri hoe rt ai got shit eat crib fuck
8861,6,1,5,0,1,damn chang chang nica
8862,3,1,2,0,1,damn girl porch monkey
8863,3,2,1,0,0,damn hoe ugli even helo kiti said godby
8864,3,0,0,3,2,damn intern alarm clock woke fele chunki cherio splurg guilt led treadmil gym noslep
8865,3,1,0,2,2,damn cold fo color man
8866,3,0,3,0,1,damn lol take pictur last longer stare like weird as bitch
8867,3,0,2,1,1,damn redneck outsid shote gun kep wake kid slep us tonight thank work go great
8869,3,0,3,0,1,damn oreo would fuck clutch right now
8870,3,0,3,0,1,damn bitch dumb
8871,3,0,3,0,1,damn bad thing side hoe get mad hit day unamus face rais hand slepi face
8872,3,0,3,0,1,damn act like bron tore acl toughen bitch lol
8873,3,1,2,0,1,damn bitch crazi
8874,3,0,3,0,1,damn bitch nasti lol
8875,3,0,1,2,2,damn shiner rock bud light platinum ciroc
8876,6,1,3,2,1,damn knew whole time angri negro dude
8877,3,1,2,0,1,damn hoe
8878,3,0,3,0,1,damn bird stay shite car
8879,3,0,3,0,1,damn lol censor rt redskin bitch let fuck go fuck eagl bout burn bitch htr
8880,3,0,3,0,1,damn payback bitch
8881,4,3,1,0,0,dani alv pule hairstyl neymar lok like fagot
8882,6,0,1,5,2,daniel cow tipe hoe down jackson citi live lol
8883,3,0,3,0,1,dani brown beter put music od dude fuckin bird
8884,3,0,3,0,1,dani chris alow public togeth cunt
8886,3,0,3,0,1,dark skine girl blond hair ned stop bitch rock dijonay proud famili
8887,3,0,1,2,2,darki dgaf rt gota chil wit yelow thofjulyfli outfit man rt
8888,3,1,2,0,1,dat bitch thot
8889,3,0,3,0,1,dat bitch gota lay back pe
8890,3,0,3,0,1,dat bitch no chek
8891,3,0,3,0,1,dat bitch mouth made da honor rol
8892,3,0,3,0,1,dat bitch wild shit ls
8893,3,0,1,2,2,dat da bad thing bout color day bring fight vite da victori partay
8894,3,1,2,0,1,dat hoe smelt like period face tear joy face tear joy face tear joy
8895,3,0,2,1,1,dat nica jordan cleat
8896,3,1,2,0,1,dat nica paper fuwop n da both
8897,3,0,3,0,1,date thug know pusi come defend felonspleas
8898,3,0,3,0,1,date would like darnel date fatal atract bitch brandi lol
8899,3,0,3,0,1,dat argu wit dese bitch lol
8900,3,0,3,0,1,dave chapel turn beast wish someon would tel quot rick jame bitch quot whop as
8901,6,0,6,0,1,david bitch made heismybitch
8902,6,1,5,0,1,david bitch
8903,3,0,2,1,1,dawg as hoe
8904,3,0,3,0,1,dawg orient flavor nodl go fuckin hard b rt lmfao fuckin con smh
8905,3,0,0,3,2,dawg rt man anoth trash thursday night game
8906,3,0,3,0,1,dawg fuck hapen quot quot go wori bout bitch fashion go mise action
8907,3,0,3,0,1,day juan jim im total bitch mode hopefuli wek ty
8909,3,0,3,0,1,dayum u gyp u gone mfs think im wipe face w pisi diaper n shyt gr
8910,3,0,2,1,1,de niro wife casino second bigest cunt time first stil georg mother blow
8911,3,0,3,0,1,dead af stupid bitch stil talk shit face tear joy
8912,3,0,3,0,1,deandr jordan bang dat bitch
8914,3,0,1,2,2,dear god forgiv us moral slope valu shack preti word perpetu fornic let is
8915,3,2,1,0,0,dear utah polynesian stop act black speak gheto speak fob ai gheto nigaz
8916,3,0,3,0,1,dear von miler karma bitch
8917,3,0,3,0,1,dear grumpi bitch gibson one want hear person life
8918,3,0,3,0,1,dear inconsider gheto fuck train acro ya know phone option speaker phone right
8919,6,1,4,1,1,dear ugli hoe stop play hard get alreadi hard want
